Trial	plot_name	Clone	data	Use	Plot	TCC
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0019_plot24	BGM-0019			24	11.35919712
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BRS-Dourada_plot39	BRS-Dourada			39	8.391789562
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0061_plot54	BGM-0061			54	11.23357271
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0067_plot59	BGM-0067			59	9.695706805
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0069_plot60	BGM-0069			60	8.23002359
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0070_plot63	BGM-0070			63	7.914486802
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0122_plot90	BGM-0122			90	8.901843548
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0123_plot92	BGM-0123			92	7.85395759
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0132_plot100	BGM-0132			100	9.880762332
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0212_plot157	BGM-0212			157	7.668349851
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0285_plot193	BGM-0285			193	7.799037036
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0327_plot217	BGM-0327			217	7.983358973
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0345_plot227	BGM-0345			227	8.43275111
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0364_plot237	BGM-0364			237	8.29923871
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0380_plot246	BGM-0380			246	8.796498288
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0408_plot261	BGM-0408			261	7.326024991
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0424_plot275	BGM-0424			275	8.31540814
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0470_plot305	BGM-0470			305	8.287780961
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0472_plot307	BGM-0472			307	8.083128316
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0660_plot418	BGM-0660			418	8.847569485
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0661_plot420	BGM-0661			420	8.7668267
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0679_plot433	BGM-0679			433	6.781620132
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0694_plot438	BGM-0694			438	7.314842411
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0729_plot457	BGM-0729			457	11.57531506
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0733_plot458	BGM-0733			458	10.70362753
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0776_plot459	BGM-0776			459	9.860252102
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0779_plot462	BGM-0779			462	6.963079536
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0793_plot470	BGM-0793			470	9.427909379
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0878_plot515	BGM-0878			515	9.737921913
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0879_plot517	BGM-0879			517	7.913056237
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0882_plot519	BGM-0882			519	7.272719708
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0884_plot520	BGM-0884			520	7.358032505
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0902_plot528	BGM-0902			528	8.012773213
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0909_plot532	BGM-0909			532	9.18119549
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0914_plot533	BGM-0914			533	8.776345122
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0919_plot537	BGM-0919			537	9.682075555
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0920_plot538	BGM-0920			538	9.330897365
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0936_plot545	BGM-0936			545	11.12845963
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0945_plot552	BGM-0945			552	10.32872303
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0952_plot560	BGM-0952			560	10.48088978
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0958_plot567	BGM-0958			567	6.83706115
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0961_plot572	BGM-0961			572	11.077426
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0962_plot573	BGM-0962			573	10.61664592
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0968_plot580	BGM-0968			580	11.52927031
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0975_plot585	BGM-0975			585	9.838782849
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0983_plot592	BGM-0983			592	8.812815904
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0993_plot602	BGM-0993			602	8.449799742
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0996_plot606	BGM-0996			606	7.955306816
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1043_plot629	BGM-1043			629	7.548621187
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1133_plot658	BGM-1133			658	9.318161425
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1137_plot662	BGM-1137			662	11.82327
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1143_plot668	BGM-1143			668	9.351419913
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1164_plot681	BGM-1164			681	8.084591222
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1168_plot686	BGM-1168			686	10.40797115
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1177_plot693	BGM-1177			693	9.084619352
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1213_plot708	BGM-1213			708	7.837568397
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1214_plot709	BGM-1214			709	7.854158674
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1284_plot740	BGM-1284			740	8.648426411
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1304_plot750	BGM-1304			750	6.963091225
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1355_plot773	BGM-1355			773	10.66343326
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1496_plot853	BGM-1496			853	8.274623382
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1497_plot854	BGM-1497			854	7.490981319
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1596_plot885	BGM-1596			885	8.145842368
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1666_plot915	BGM-1666			915	7.432441134
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1700_plot944	BGM-1700			944	10.72884414
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1701_plot945	BGM-1701			945	11.32057356
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1702_plot946	BGM-1702			946	10.50256295
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1703_plot948	BGM-1703			948	9.993116282
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1704_plot950	BGM-1704			950	11.15090105
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1705_plot951	BGM-1705			951	11.65723172
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1706_plot952	BGM-1706			952	7.677508032
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1708_plot954	BGM-1708			954	11.00041022
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1709_plot955	BGM-1709			955	11.30586837
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1710_plot958	BGM-1710			958	10.43486181
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1712_plot959	BGM-1712			959	10.23678642
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1716_plot963	BGM-1716			963	8.325459157
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1721_plot965	BGM-1721			965	8.510214978
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1725_plot968	BGM-1725			968	11.08616473
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1732_plot974	BGM-1732			974	7.704187506
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1737_plot977	BGM-1737			977	6.843005767
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1742_plot982	BGM-1742			982	8.847552406
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1745_plot984	BGM-1745			984	10.74345248
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1746_plot985	BGM-1746			985	8.569393888
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1752_plot990	BGM-1752			990	8.766875601
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1759_plot996	BGM-1759			996	7.605491518
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1768_plot1011	BGM-1768			1011	8.489855596
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1780_plot1016	BGM-1780			1016	10.86136449
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1783_plot1019	BGM-1783			1019	7.692466646
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1784_plot1020	BGM-1784			1020	7.965208647
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1818_plot1026	BGM-1818			1026	7.920240191
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1832_plot1031	BGM-1832			1031	8.864204921
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1834_plot1032	BGM-1834			1032	7.575668452
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1878_plot1042	BGM-1878			1042	8.281495212
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1956_plot1046	BGM-1956			1046	7.444954379
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1962_plot1048	BGM-1962			1048	11.0135091
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1980_plot1053	BGM-1980			1053	9.983056164
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-2029_plot1067	BGM-2029			1067	8.272725209
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-2041_plot1072	BGM-2041			1072	11.11124166
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-2123_plot1119	BGM-2123			1119	6.870242791
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0963_plot1418	BGM-0963			1418	10.45427514
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-0940_plot1420	BGM-0940			1420	10.95880554
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_BGM-1339_plot1524	BGM-1339			1524	9.353251508
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_SE-09_plot1964	SE-09			1964	8.990083833
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_CPAFRO43_plot1969	CPAFRO-43			1969	7.816885834
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_Jacona_plot2004	Jacona			2004	9.040469141
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_Joao-Florestal-5_plot2019	Joao-Florestal-5			2019	6.156237763
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_Joao-Florestal-6_plot2020	Joao-Florestal-6			2020	6.583260549
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_Sao-Francisco-de-Paula_plot2029	Sao-Francisco-de-Paula			2029	7.464336345
BR.BAG.18.UFRB	BR.BAG1.18.UFRB_Uberlandia-2_plot2031	Uberlandia-2			2031	7.20248884
BR.BAG.18.UFRB	AF_2011_52_25_07.05.2019_Coz	AF-2011-52-25	07.05.2019	Coz		7.483224115
BR.BAG.18.UFRB	AF_2011_53_01_07.05.2019_Coz	AF-2011-53-01	07.05.2019	Coz		6.566726798
BR.BAG.18.UFRB	AF_2011_53_05_07.05.2019_Coz	AF-2011-53-05	07.05.2019	Coz		7.186422828
BR.BAG.18.UFRB	AF_2011_53_10_07.05.2019_Coz	AF-2011-53-10	07.05.2019	Coz		6.746085087
BR.BAG.18.UFRB	AF_2011_53_26_07.05.2019_Coz	AF-2011-53-26	07.05.2019	Coz		6.998466075
BR.BAG.18.UFRB	Aipim_Brasilia_15.05.2019_Coz	Aipim-Brasilia	15.05.2019	Coz		7.200853471
BR.BAG.18.UFRB	AIPIM GUANAMBI_18.07.2019_Coz	Aipim-Guanambi	18.07.2019	Coz		6.624282686
BR.BAG.18.UFRB	BGM0014_07.05.2019_Coz	BGM-0014	07.05.2019	Coz		7.677223347
BR.BAG.18.UFRB	BGM0017_07.05.2019_Coz	BGM-0017	07.05.2019	Coz		6.364023692
BR.BAG.18.UFRB	BGM0018_07.05.2019_Coz	BGM-0018	07.05.2019	Coz		7.57017312
BR.BAG.18.UFRB	BGM0019-Maio-Carot	BGM-0019	Maio	Carot		11.38620753
BR.BAG.18.UFRB	BGM0020_07.05.2019_Coz	BGM-0020	07.05.2019	Coz		7.103417555
BR.BAG.18.UFRB	BGM0021_08.05.2019_Coz	BGM-0021	08.05.2019	Coz		7.325815115
BR.BAG.18.UFRB	BGM0054_08.05.2019_Coz	BGM-0054	08.05.2019	Coz		8.012491707
BR.BAG.18.UFRB	BGM0061-Maio-Carot	BGM-0061	Maio	Carot		11.31823438
BR.BAG.18.UFRB	BGM0062_08.05.2019_Coz	BGM-0062	08.05.2019	Coz		7.718390563
BR.BAG.18.UFRB	BGM0063_08.05.2019_Coz	BGM-0063	08.05.2019	Coz		8.187373645
BR.BAG.18.UFRB	BGM0067-Maio-Carot	BGM-0067	Maio	Carot		9.695706805
BR.BAG.18.UFRB	BGM0069-Maio-Carot	BGM-0069	Maio	Carot		8.3562702
BR.BAG.18.UFRB	BGM0070-Maio-Carot	BGM-0070	Maio	Carot		8.547649034
BR.BAG.18.UFRB	BGM0074-Maio-Carot	BGM-0074	Maio	Carot		6.8383205
BR.BAG.18.UFRB	BGM0083_08.05.2019_Coz	BGM-0083	08.05.2019	Coz		7.267913429
BR.BAG.18.UFRB	BGM0084_08.05.2019_Coz	BGM-0084	08.05.2019	Coz		6.968535407
BR.BAG.18.UFRB	BGM0117_09.05.2019_Coz	BGM-0117	09.05.2019	Coz		7.276026047
BR.BAG.18.UFRB	BGM0122-Maio-Carot	BGM-0122	Maio	Carot		8.901843548
BR.BAG.18.UFRB	BGM0123-Maio-Carot	BGM-0123	Maio	Carot		7.792842333
BR.BAG.18.UFRB	BGM0123_08.05.2019_Coz	BGM-0123	08.05.2019	Coz		7.862071536
BR.BAG.18.UFRB	BGM0130_08.05.2019_Coz	BGM-0130	08.05.2019	Coz		7.309567997
BR.BAG.18.UFRB	BGM0132-Maio-Carot	BGM-0132	Maio	Carot		10.00207832
BR.BAG.18.UFRB	BGM0134_08.05.2019_Coz	BGM-0134	08.05.2019	Coz		8.064556985
BR.BAG.18.UFRB	BGM0145_09.05.2019_Coz	BGM-0145	09.05.2019	Coz		8.478963163
BR.BAG.18.UFRB	BGM0155_14.05.2019_Coz	BGM-0155	14.05.2019	Coz		6.703949412
BR.BAG.18.UFRB	BGM0157_08.05.2019_Coz	BGM-0157	08.05.2019	Coz		7.389828811
BR.BAG.18.UFRB	BGM0161_10.05.2019_Coz	BGM-0161	10.05.2019	Coz		6.953732604
BR.BAG.18.UFRB	BGM0167_15.05.2019_Coz	BGM-0167	15.05.2019	Coz		7.280226727
BR.BAG.18.UFRB	BGM0174_15.05.2019_Coz	BGM-0174	15.05.2019	Coz		6.906980561
BR.BAG.18.UFRB	BGM0185_14.05.2019_Coz	BGM-0185	14.05.2019	Coz		6.924337762
BR.BAG.18.UFRB	BGM0186_10.05.2019_Coz	BGM-0186	10.05.2019	Coz		7.057664282
BR.BAG.18.UFRB	BGM0187_10.05.2019_Coz	BGM-0187	10.05.2019	Coz		7.243542935
BR.BAG.18.UFRB	BGM0189_14.05.2019_Coz	BGM-0189	14.05.2019	Coz		6.76588085
BR.BAG.18.UFRB	BGM0195_15.05.2019_Coz	BGM-0195	15.05.2019	Coz		7.10475395
BR.BAG.18.UFRB	BGM0211_14.05.2019_Coz	BGM-0211	14.05.2019	Coz		7.384960633
BR.BAG.18.UFRB	BGM0212-Maio-Carot	BGM-0212	Maio	Carot		7.673401869
BR.BAG.18.UFRB	BGM0212_24.05.2019_Coz	BGM-0212	24.05.2019	Coz		7.7902637
BR.BAG.18.UFRB	BGM0213_14.05.2019_Coz	BGM-0213	14.05.2019	Coz		7.521424946
BR.BAG.18.UFRB	BGM0220_10.05.2019_Coz	BGM-0220	10.05.2019	Coz		7.461651194
BR.BAG.18.UFRB	BGM0226_14.05.2019_Coz	BGM-0226	14.05.2019	Coz		7.573078886
BR.BAG.18.UFRB	BGM0238_09.05.2019_Coz	BGM-0238	09.05.2019	Coz		7.07869296
BR.BAG.18.UFRB	BGM0252_14.05.2019_Coz	BGM-0252	14.05.2019	Coz		8.248060281
BR.BAG.18.UFRB	BGM0264_10.05.2019_Coz	BGM-0264	10.05.2019	Coz		7.333786928
BR.BAG.18.UFRB	BGM0266_10.05.2019_Coz	BGM-0266	10.05.2019	Coz		7.035611088
BR.BAG.18.UFRB	BGM0284_15.05.2019_Coz	BGM-0284	15.05.2019	Coz		6.913283604
BR.BAG.18.UFRB	BGM0285-Maio-Carot	BGM-0285	Maio	Carot		7.799037036
BR.BAG.18.UFRB	BGM0285_24.05.2019_Coz	BGM-0285	24.05.2019	Coz		7.838448142
BR.BAG.18.UFRB	BGM0289_14.05.2019_Coz	BGM-0289	14.05.2019	Coz		7.566478469
BR.BAG.18.UFRB	BGM0294_14.05.2019_Coz	BGM-0294	14.05.2019	Coz		7.583889834
BR.BAG.18.UFRB	BGM0318_15.05.2019_Coz	BGM-0318	15.05.2019	Coz		6.533932075
BR.BAG.18.UFRB	BGM0319_09.05.2019_Coz	BGM-0319	09.05.2019	Coz		6.939768753
BR.BAG.18.UFRB	BGM0327-Maio-Carot	BGM-0327	Maio	Carot		7.642525121
BR.BAG.18.UFRB	BGM0338_15.05.2019_Coz	BGM-0338	15.05.2019	Coz		7.573942256
BR.BAG.18.UFRB	BGM0345-Maio-Carot	BGM-0345	Maio	Carot		8.387848194
BR.BAG.18.UFRB	BGM0349_10.05.2019_Coz	BGM-0349	10.05.2019	Coz		7.168250167
BR.BAG.18.UFRB	BGM0352_10.05.2019_Coz	BGM-0352	10.05.2019	Coz		6.330013498
BR.BAG.18.UFRB	BGM0364-Maio-Carot	BGM-0364	Maio	Carot		8.25947398
BR.BAG.18.UFRB	BGM0368_09.05.2019_Coz	BGM-0368	09.05.2019	Coz		7.807928567
BR.BAG.18.UFRB	BGM0369_09.05.2019_Coz	BGM-0369	09.05.2019	Coz		6.815777402
BR.BAG.18.UFRB	BGM0380-Maio-Carot	BGM-0380	Maio	Carot		8.796498288
BR.BAG.18.UFRB	BGM0386_13.05.2019_Coz	BGM-0386	13.05.2019	Coz		7.555665832
BR.BAG.18.UFRB	BGM0389_10.05.2019_Coz	BGM-0389	10.05.2019	Coz		6.619290766
BR.BAG.18.UFRB	BGM0390_10.05.2019_Coz	BGM-0390	10.05.2019	Coz		6.937717687
BR.BAG.18.UFRB	BGM0407_09.05.2019_Coz	BGM-0407	09.05.2019	Coz		6.654544311
BR.BAG.18.UFRB	BGM0408-Maio-Carot	BGM-0408	Maio	Carot		7.326024991
BR.BAG.18.UFRB	BGM0420_17.05.2019_Coz	BGM-0420	17.05.2019	Coz		7.290710087
BR.BAG.18.UFRB	BGM0421_13.05.2019_Coz	BGM-0421	13.05.2019	Coz		7.435505007
BR.BAG.18.UFRB	BGM0423_17.05.2019_Coz	BGM-0423	17.05.2019	Coz		7.159303015
BR.BAG.18.UFRB	BGM0424-Maio-Carot	BGM-0424	Maio	Carot		8.31540814
BR.BAG.18.UFRB	BGM0434_16.05.2019_Coz	BGM-0434	16.05.2019	Coz		6.894211245
BR.BAG.18.UFRB	BGM0438_09.05.2019_Coz	BGM-0438	09.05.2019	Coz		7.178643721
BR.BAG.18.UFRB	BGM0444_13.05.2019_Coz	BGM-0444	13.05.2019	Coz		8.284016326
BR.BAG.18.UFRB	BGM0447_13.05.2019_Coz	BGM-0447	13.05.2019	Coz		7.07983795
BR.BAG.18.UFRB	BGM0449_13.05.2019_Coz	BGM-0449	13.05.2019	Coz		7.163169478
BR.BAG.18.UFRB	BGM0451_13.05.2019_Coz	BGM-0451	13.05.2019	Coz		6.807404674
BR.BAG.18.UFRB	BGM0460_16.05.2019_Coz	BGM-0460	16.05.2019	Coz		7.100123684
BR.BAG.18.UFRB	BGM0461_16.05.2019_Coz	BGM-0461	16.05.2019	Coz		7.278560095
BR.BAG.18.UFRB	BGM0462_16.05.2019_Coz	BGM-0462	16.05.2019	Coz		7.536890134
BR.BAG.18.UFRB	BGM0463_15.05.2019_Coz	BGM-0463	15.05.2019	Coz		6.807527032
BR.BAG.18.UFRB	BGM0470-Maio-Carot	BGM-0470	Maio	Carot		8.249948872
BR.BAG.18.UFRB	BGM0472-Maio-Carot	BGM-0472	Maio	Carot		8.236319117
BR.BAG.18.UFRB	BGM0475_16.05.2019_Coz	BGM-0475	16.05.2019	Coz		6.801813622
BR.BAG.18.UFRB	BGM0478_13.05.2019_Coz	BGM-0478	13.05.2019	Coz		7.049072346
BR.BAG.18.UFRB	BGM0480_17.05.2019_Coz	BGM-0480	17.05.2019	Coz		7.718382895
BR.BAG.18.UFRB	BGM0484_13.05.2019_Coz	BGM-0484	13.05.2019	Coz		7.087441647
BR.BAG.18.UFRB	BGM0505_16.05.2019_Coz	BGM-0505	16.05.2019	Coz		7.129378157
BR.BAG.18.UFRB	BGM0508_15.05.2019_Coz	BGM-0508	15.05.2019	Coz		7.030304807
BR.BAG.18.UFRB	BGM0510_15.05.2019_Coz	BGM-0510	15.05.2019	Coz		6.988376261
BR.BAG.18.UFRB	BGM0520_16.05.2019_Coz	BGM-0520	16.05.2019	Coz		7.416585687
BR.BAG.18.UFRB	BGM0523_16.05.2019_Coz	BGM-0523	16.05.2019	Coz		7.514379558
BR.BAG.18.UFRB	BGM0527_13.05.2019_Coz	BGM-0527	13.05.2019	Coz		6.911320448
BR.BAG.18.UFRB	BGM0529_13.05.2019_Coz	BGM-0529	13.05.2019	Coz		7.185524182
BR.BAG.18.UFRB	BGM0537_16.05.2019_Coz	BGM-0537	16.05.2019	Coz		7.063676302
BR.BAG.18.UFRB	BGM0551_09.05.2019_Coz	BGM-0551	09.05.2019	Coz		7.601465604
BR.BAG.18.UFRB	BGM0557_17.05.2019_Coz	BGM-0557	17.05.2019	Coz		6.803106971
BR.BAG.18.UFRB	BGM0590_09.05.2019_Coz	BGM-0590	09.05.2019	Coz		7.181804371
BR.BAG.18.UFRB	BGM0592_17.05.2019_Coz	BGM-0592	17.05.2019	Coz		7.161598878
BR.BAG.18.UFRB	BGM0593_17.05.2019_Coz	BGM-0593	17.05.2019	Coz		6.902576314
BR.BAG.18.UFRB	BGM0600_17.05.2019_Coz	BGM-0600	17.05.2019	Coz		6.619759695
BR.BAG.18.UFRB	BGM0603_17.05.2019_Coz	BGM-0603	17.05.2019	Coz		6.998598702
BR.BAG.18.UFRB	BGM0606_17.05.2019_Coz	BGM-0606	17.05.2019	Coz		6.729656568
BR.BAG.18.UFRB	BGM0609_21.05.2019_Coz	BGM-0609	21.05.2019	Coz		6.789904834
BR.BAG.18.UFRB	BGM0620_21.05.2019_Coz	BGM-0620	21.05.2019	Coz		6.919114048
BR.BAG.18.UFRB	BGM0624_21.05.2019_Coz	BGM-0624	21.05.2019	Coz		5.674928843
BR.BAG.18.UFRB	BGM0651_23.05.2019_Coz	BGM-0651	23.05.2019	Coz		7.439472401
BR.BAG.18.UFRB	BGM0655_20.05.2019_Coz	BGM-0655	20.05.2019	Coz		6.817734777
BR.BAG.18.UFRB	BGM0659_20.05.2019_Coz	BGM-0659	20.05.2019	Coz		8.578301815
BR.BAG.18.UFRB	BGM0660-Maio-Carot	BGM-0660	Maio	Carot		8.960034354
BR.BAG.18.UFRB	BGM0661-Maio-Carot	BGM-0661	Maio	Carot		8.739315641
BR.BAG.18.UFRB	BGM0671_21.05.2019_Coz	BGM-0671	21.05.2019	Coz		7.262216614
BR.BAG.18.UFRB	BGM0679-Maio-Carot	BGM-0679	Maio	Carot		6.318412581
BR.BAG.18.UFRB	BGM0694-Maio-Carot	BGM-0694	Maio	Carot		7.314842411
BR.BAG.18.UFRB	BGM0707_22.05.2019_Coz	BGM-0707	22.05.2019	Coz		7.201134141
BR.BAG.18.UFRB	BGM0714_22.05.2019_Coz	BGM-0714	22.05.2019	Coz		6.962640177
BR.BAG.18.UFRB	BGM0717_23.05.2019_Coz	BGM-0717	23.05.2019	Coz		6.951811059
BR.BAG.18.UFRB	BGM0718_23.05.2019_Coz	BGM-0718	23.05.2019	Coz		7.215009559
BR.BAG.18.UFRB	BGM0729-Maio-Carot	BGM-0729	Maio	Carot		11.57531506
BR.BAG.18.UFRB	BGM0733-Maio-Carot	BGM-0733	Maio	Carot		10.70362753
BR.BAG.18.UFRB	BGM0776-Maio-Carot	BGM-0776	Maio	Carot		9.794958615
BR.BAG.18.UFRB	BGM0779-Maio-Carot	BGM-0779	Maio	Carot		6.476892724
BR.BAG.18.UFRB	BGM0793-Maio-Carot	BGM-0793	Maio	Carot		9.367170388
BR.BAG.18.UFRB	BGM0806_22.05.2019_Coz	BGM-0806	22.05.2019	Coz		6.856696357
BR.BAG.18.UFRB	BGM0813_23.05.2019_Coz	BGM-0813	23.05.2019	Coz		7.103113674
BR.BAG.18.UFRB	BGM0814_23.05.2019_Coz	BGM-0814	23.05.2019	Coz		6.964734208
BR.BAG.18.UFRB	BGM0816_24.05.2019_Coz	BGM-0816	24.05.2019	Coz		6.809838804
BR.BAG.18.UFRB	BGM0817_22.05.2019_Coz	BGM-0817	22.05.2019	Coz		6.862874168
BR.BAG.18.UFRB	BGM0847_20.05.2019_Coz	BGM-0847	20.05.2019	Coz		6.698456073
BR.BAG.18.UFRB	BGM0850_20.05.2019_Coz	BGM-0850	20.05.2019	Coz		6.784908757
BR.BAG.18.UFRB	BGM0854_24.05.2019_Coz	BGM-0854	24.05.2019	Coz		6.922172438
BR.BAG.18.UFRB	BGM0856_24.05.2019_Coz	BGM-0856	24.05.2019	Coz		6.947040657
BR.BAG.18.UFRB	BGM0856ccr_23.05.2019_Coz	BGM-0856ccr	23.05.2019	Coz		7.534905799
BR.BAG.18.UFRB	BGM0856crx_23.05.2019_Coz	BGM-0856crx	23.05.2019	Coz		7.432705283
BR.BAG.18.UFRB	BGM0859_23.05.2019_Coz	BGM-0859	23.05.2019	Coz		6.829106351
BR.BAG.18.UFRB	BGM0863_24.05.2019_Coz	BGM-0863	24.05.2019	Coz		7.150865697
BR.BAG.18.UFRB	BGM0878-Maio-Carot	BGM-0878	Maio	Carot		9.641137727
BR.BAG.18.UFRB	BGM0879-Maio-Carot	BGM-0879	Maio	Carot		7.830528257
BR.BAG.18.UFRB	BGM0882-Maio-Carot	BGM-0882	Maio	Carot		7.473273877
BR.BAG.18.UFRB	BGM0884-Maio-Carot	BGM-0884	Maio	Carot		7.284371461
